Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
5668827197,"Jul 22, 2021, 11:27:33 AM",Morning Run,Run,,3969,5.42,,,FALSE,,,activities/5668827197.gpx,,,3969,1939,5426.532227,8.699999809,2.798624277,75.20583344,86.60583496,266.2000122,305.7999878,14.60000038,-0.210246757,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,5669.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,1.367229104,,,,,,,,,,,,,
5674104739,"Jul 23, 2021, 11:47:16 AM",Morning Run,Run,,2848,8.05,,,FALSE,,,activities/5674104739.gpx,,,2848,2799,8049.592285,4.699999809,2.875881433,195.3986511,195.298645,273.2999878,293.3999939,24,0.001257957,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8749.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,2.826401711,,,,,,,,,,,,,
5682132807,"Jul 24, 2021, 11:53:12 PM",Evening Run,Run,,4362,11.47,,,FALSE,,,activities/5682132807.gpx,,,4362,4130,11470.2002,5.300000191,2.777288198,113.5421829,113.6421814,263.5,301.7000122,10.69999981,-0.000871824,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,11671.90039,,,,,,,,,,,,,,,,,,,,,,,,,,,2.629573584,,,,,,,,,,,,,
5689690877,"Jul 26, 2021, 10:55:52 AM",Morning Run,Run,,4878,9.02,,,FALSE,,,activities/5689690877.gpx,,,4878,4708,9025.973633,4.900000095,1.917156696,76.00218201,88.80218506,267.1000061,299.2999878,8.5,-0.145983741,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8850.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,1.850343108,,,,,,,,,,,,,
5696859501,"Jul 27, 2021, 10:56:24 AM",Morning Run,Run,,27675,8.85,,,FALSE,,,activities/5696859501.gpx,,,27675,2914,8849.264648,5.099999905,3.03681016,95.10726166,103.7072601,273.6000061,305.7999878,10.89999962,-0.097263061,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8985,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319756627,,,,,,,,,,,,,
5703281504,"Jul 28, 2021, 11:40:04 AM",Morning Run,Run,,42469,7.16,,,FALSE,,,activities/5703281504.gpx,,,42469,2374,7163.5,4.400000095,3.017481089,82.09285736,82.09285736,273.6000061,306.3999939,11.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,7265.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168675974,,,,,,,,,,,,,
5705720200,"Jul 29, 2021, 11:33:42 AM",Morning Run,Run,,2507,7.09,,,FALSE,,,activities/5705720200.gpx,,,2507,2189,7095.910645,6.099999905,3.241621971,104.6151962,107.5151978,267.1000061,286.7999878,6.900000095,-0.04086867,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,7268.899902,,,,,,,,,,,,,,,,,,,,,,,,,,,2.830439091,,,,,,,,,,,,,
5713027583,"Jul 30, 2021, 10:40:34 PM",Evening Run,Run,,2165,6.45,,,FALSE,,,activities/5713027583.gpx,,,2165,2057,6455.145508,5,3.13813591,148.0611572,134.7611542,273.2999878,293.3999939,24.60000038,0.220370159,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,6645.399902,,,,,,,,,,,,,,,,,,,,,,,,,,,2.981591463,,,,,,,,,,,,,
5716086071,"Jul 31, 2021, 11:51:47 AM",Morning Run,Run,,4447,12.88,,,FALSE,,,activities/5716086071.gpx,,,4447,4327,12884.61426,6.599999905,2.977724791,109.8392487,123.0392456,242.5,270,12.5,-0.102447882,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,13094.09961,,,,,,,,,,,,,,,,,,,,,,,,,,,2.897372246,,,,,,,,,,,,,
5726117874,"Aug 2, 2021, 12:02:53 PM",Morning Run,Run,,2326,6.46,,,FALSE,,,activities/5726117874.gpx,,,2326,2193,6468.060059,4.699999809,2.949411869,158.285202,168.0852051,273.2999878,293.3999939,24.20000076,-0.151702791,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,7126.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,2.780765295,,,,,,,,,,,,,
5735102741,"Aug 4, 2021, 12:31:18 AM",Evening Run,Run,"Kind of felt a little sick, should’ve eaten dinner a bit sooner ",1089,3.22,,,FALSE,,,activities/5735102741.gpx,,,1089,1080,3220.899902,4,2.982314825,82.82327271,82.82327271,273.2999878,293.3999939,25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,3647,,,,,,,,,,,,,,,,,,,,,,,,,,,2.957667589,,,,,,,,,,,,,
5740419249,"Aug 4, 2021, 11:21:12 PM",Evening Run,Run,,2063,6.45,,,FALSE,,,activities/5740419249.gpx,,,2063,2063,6450.959961,4.900000095,3.126980066,157.1313171,157.3313141,273.2999878,293.3999939,22.79999924,-0.003100295,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,7094.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,3.126980066,,,,,,,,,,,,,
5748123694,"Aug 6, 2021, 12:04:03 PM",Morning Run,Run,,3548,9.75,,,FALSE,,,activities/5748123694.gpx,,,3548,3443,9754.084961,5.5,2.833019018,243.5300293,243.0300293,273.2999878,293.3999939,22.60000038,0.005148801,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,10722.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74917841,,,,,,,,,,,,,
5756107135,"Aug 7, 2021, 11:43:59 PM",Evening Run,Run,"It felt good, but I wasn’t able to finish the run because it got dark (I’ll start earlier next time)",5743,12.52,,,FALSE,,,activities/5756107135.gpx,,,5743,4476,12528.59961,4.900000095,2.799061775,84.38345337,112.2834549,263.5,301.7000122,7.099999905,-0.222690478,,,,,,,,,,,,,,,,,,1,,,,,0,9,0,,1,12546.09961,,,,,,,,,,,,,,,,,,,,,,,,,,,2.181542635,,,,,,,,,,,,,
5766078813,"Aug 9, 2021, 8:33:28 PM",Afternoon Run,Run,,3787,9.66,,,FALSE,,,activities/5766078813.gpx,,,3787,3400,9664.517578,7.300000191,2.842505217,234.7582855,224.1582947,273.2999878,293.3999939,25.89999962,0.113747329,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,10345.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,2.552024603,,,,,,,,,,,,,
5793983200,"Aug 14, 2021, 10:59:21 PM",Evening Run,Run,"First half was rough, second half was better",6686,16.35,,,FALSE,,,activities/5793983200.gpx,,,6686,5889,16354.7998,4.599999905,2.777177811,157.0276794,157.0276794,263.8999939,302.1000061,12.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,16590.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.446126223,,,,,,,,,,,,,
5804371250,"Aug 16, 2021, 10:11:04 PM",Evening Run,Run,,3011,9.67,,,FALSE,,,activities/5804371250.gpx,,,3011,3011,9671.636719,6.099999905,3.21210146,237.127182,221.127182,273.2999878,293.3999939,20.70000076,0.172037467,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,10289.40039,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21210146,,,,,,,,,,,,,
5815070719,"Aug 18, 2021, 8:10:04 PM",Afternoon Run,Run,,3212,9.73,,,FALSE,,,activities/5815070719.gpx,,,3212,3113,9738.837891,5,3.128441095,121.8775787,113.4775772,273.8999939,306.7999878,11.5,0.087247349,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,9840.900391,,,,,,,,,,,,,,,,,,,,,,,,,,,3.032016754,,,,,,,,,,,,,
5826080134,"Aug 21, 2021, 12:17:22 AM",Evening Run,Run,,1042,3.03,,,FALSE,,,activities/5826080134.gpx,,,1042,987,3034.070557,5.900000095,3.074032784,74.17758179,55.27758026,273.3999939,293.3999939,19.10000038,0.669121265,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,3146.399902,,,,,,,,,,,,,,,,,,,,,,,,,,,2.911775827,,,,,,,,,,,,,
5826081608,"Aug 21, 2021, 12:33:27 AM",Evening Run,Run,"It was getting late, so I ran 5 instead of 6. I recorded 2 on my watch (it only says 1.8 for some reason), but it was on low battery so I switched to my phone.
",1593,4.86,,,FALSE,,,activities/5826081608.gpx,,,1593,1577,4859.5,4.599999905,3.081483841,120.725853,120.8258514,273.2999878,293.3999939,21.39999962,-0.002057825,,,,,,,,,,,,,,,,,,1,,,,,0,3,0,,1,5440.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,3.050533533,,,,,,,,,,,,,
5831156088,"Aug 17, 2021, 11:48:59 PM",Evening Run,Run,,1688,5.11,,,FALSE,,,activities/6200570536.tcx.gz,,,1688,1688,5117.100098,4.599999905,3.031457424,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.031457424,,,,,,,,,,,,,
5831156259,"Aug 19, 2021, 8:05:55 PM",Afternoon Run,Run,,2608,6.49,,,FALSE,,,activities/6200570655.gpx.gz,,,2608,2188,6491.5,7.5,2.966864824,178.1798248,193.5798187,273.8999939,300.7000122,31.70000076,-0.237233311,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,7277.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,2.489072084,,,,,,,,,,,,,
5831156318,"Aug 19, 2021, 8:52:08 PM",Afternoon Run,Run,,999,1.96,,,FALSE,,,activities/6200570756.gpx.gz,,,999,700,1966.900024,4.300000191,2.80985713,34.55682373,17.35682297,274,301,11,0.874472499,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,2060.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.968868852,,,,,,,,,,,,,
5831619461,"Aug 21, 2021, 10:12:19 PM",Evening Run,Run,,6902,19.38,,,FALSE,,,activities/5831619461.gpx,,,6902,6420,19379.53516,4.5,3.018619061,471.6143799,471.6143799,273.2999878,293.3999939,25.20000076,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,21410.40039,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80781436,,,,,,,,,,,,,
5842729688,"Aug 23, 2021, 8:40:14 PM",Afternoon Run,Run,,2390,5.18,,,FALSE,,HOKA Clifton 8,activities/6212719374.gpx.gz,,,2390,2033,5187.799805,5.400000095,2.551795483,61.53637314,54.7363739,274,292.2999878,9.600000381,0.131076753,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,5307.700195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,2.170627594,,,,,,,,,,,,,
5842729734,"Aug 23, 2021, 8:19:50 PM",Afternoon Run,Run,,930,2.55,,,FALSE,,HOKA Clifton 8,activities/6212719436.gpx.gz,,,930,800,2555.199951,4.599999905,3.194000006,29.46850967,25.96850967,274,291.1000061,7.699999809,0.136975586,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,2598.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,2.747526884,,,,,,,,,,,,,
5848252350,"Aug 24, 2021, 11:56:58 PM",Evening Run,Run,Right foot hurting ,2766,8.1,,,FALSE,,HOKA Clifton 8,activities/5848252350.gpx,,,2766,2732,8102,4.599999905,2.965592861,204.2863464,204.4863434,273.2999878,293.3999939,26.39999962,-0.002468526,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,9117.400391,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,2.929139614,,,,,,,,,,,,,
5853438610,"Aug 25, 2021, 9:24:13 PM",Afternoon Run,Run,,1605,4.93,,,FALSE,,HOKA Clifton 8,activities/5853438610.gpx,,,1605,1605,4934.843262,4.699999809,3.074668646,116.0990067,116.4990082,273.2999878,293.3999939,22.89999962,-0.008122322,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,5386.899902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,3.074668646,,,,,,,,,,,,,
5863674907,"Aug 27, 2021, 11:21:27 PM",Evening Run,Run,,2562,8.07,,,FALSE,,HOKA Clifton 8,activities/5863674907.gpx,,,2562,2562,8077.872559,5.900000095,3.15295577,191.1412659,195.3412628,273.2999878,293.3999939,24.70000076,-0.053206988,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8686.099609,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,3.15295577,,,,,,,,,,,,,
5866857274,"Aug 28, 2021, 11:07:03 AM",Morning Run,Run,,5830,16.1,,,FALSE,,HOKA Clifton 8,activities/5866857274.gpx,,,5830,5424,16099.09863,5,2.968122959,117.2304382,117.2304382,242.8000031,270.5,15.39999962,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,15926,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,2.761423349,,,,,,,,,,,,,
5879222044,"Aug 30, 2021, 8:12:30 PM",Afternoon Run,Run,,4054,8.44,,,FALSE,,HOKA Clifton 8,activities/6250921346.gpx.gz,,,4054,2763,8439.400391,5,3.054433584,92.0953598,89.89536285,274,301,20.79999924,0.026068203,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8584.900391,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,2.08174634,,,,,,,,,,,,,
5885287443,"Aug 31, 2021, 10:33:21 AM",Morning Run,Run,"Ran 5 but watch didn’t record the last two,
it also kept going for like 15 more minutes until I noticed ",49002,4.98,,,FALSE,,HOKA Clifton 8,activities/5885287443.gpx,,,49002,3528,4982.578125,4.199999809,1.412295461,119.4544601,110.6539993,273.2999878,293.3999939,19.29999924,0.1837084,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,5296.200195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,0.101681121,,,,,,,,,,,,,
5890198768,"Sep 1, 2021, 8:27:31 PM",Afternoon Run,Run,,2655,8.08,,,FALSE,,HOKA Clifton 8,activities/5890198768.gpx,,,2655,2501,8085.933594,5.900000095,3.233080387,85.18690491,85.18690491,273.8999939,305.7000122,11.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8224.799805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,3.045549393,,,,,,,,,,,,,
5895740745,"Sep 2, 2021, 8:05:00 PM",Workout ,Run,Hills x8,3213,6.79,,,FALSE,,HOKA Clifton 8,activities/6268113865.gpx.gz,,,3213,2417,6789.700195,5.099999905,2.809143543,175.371521,175.371994,273.8999939,298.7000122,27.70000076,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,7550.399902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,2.113196373,,,,,,,,,,,,,
5897923756,"Sep 3, 2021, 10:24:52 AM",Morning Run,Run,,2751,8.06,,,FALSE,,HOKA Clifton 8,activities/5897923756.gpx,,,2751,2718,8061.79541,4.800000191,2.966076374,197.5483704,201.1483765,273.2999878,293.3999939,17.5,-0.045098655,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8786.700195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,,2.930496216,,,,,,,,,,,,,
5903875099,"Sep 4, 2021, 11:32:46 AM",Morning Run,Run,,4795,12.88,,,FALSE,,HOKA Clifton 8,activities/5903875099.gpx,,,4795,4193,12885.89551,5.199999809,3.073192358,42.0749588,40.37496185,254.8999939,266.3999939,11.39999962,0.013277101,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,12881.40039,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.687360764,,,,,,,,,,,,,
5915220753,"Sep 6, 2021, 12:48:26 PM",Morning Run,Run,,2481,6.29,,,FALSE,,HOKA Clifton 8,activities/6288535921.gpx.gz,,,2481,1718,6294.100098,5.5,3.663620472,55.88530731,53.78530502,273.7999878,295.7999878,7.300000191,0.033364579,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,6386.100098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.536920547,,,,,,,,,,,,,
5915220785,"Sep 6, 2021, 12:28:41 PM",Morning Run,Run,,860,2.74,,,FALSE,,HOKA Clifton 8,activities/6288535948.gpx.gz,,,860,860,2739.199951,4.599999905,3.185116291,24.45499992,27.35499954,274,295.7999878,22.10000038,-0.105870329,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,2779.300049,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.185116291,,,,,,,,,,,,,
5923366397,"Sep 7, 2021, 8:12:22 PM",Afternoon Run,Run,,2696,8.1,,,FALSE,,HOKA Clifton 8,activities/5923366397.gpx,,,2696,2585,8101.711426,5,3.134124279,85.54691315,81.24691772,273.8999939,306.7999878,11.19999981,0.055608001,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,7868.600098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.005085945,,,,,,,,,,,,,
5925817882,"Sep 8, 2021, 10:43:57 AM",Morning Run,Run,,1084,3.22,,,FALSE,,HOKA Clifton 8,activities/5925817882.gpx,,,1084,1076,3226.003418,4.400000095,2.998144388,79.24266052,68.24266052,273.2999878,293.3999939,23.79999924,0.369325817,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,3336.899902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.976017952,,,,,,,,,,,,,
5929160139,"Sep 8, 2021, 8:07:46 PM",Afternoon Run,Run,,3247,9.73,,,FALSE,,HOKA Clifton 8,activities/5929160139.gpx,,,3247,3115,9731.514648,4.900000095,3.124081612,97.84662628,97.84662628,273.8999939,305.7000122,12.30000019,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,9880.799805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.997078657,,,,,,,,,,,,,
5934298648,"Sep 9, 2021, 8:13:06 PM",Afternoon Run,Run,0:44 for 200m,2893,8.14,,,FALSE,,HOKA Clifton 8,activities/6308438213.gpx.gz,,,2893,2503,8148.200195,6.5,3.255373478,97.16379547,97.96379852,267,298.5,16,-0.009818119,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,8286.200195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.816522598,,,,,,,,,,,,,
5939267630,"Sep 10, 2021, 10:29:52 PM",Evening Run,Run,,2615,8.05,,,FALSE,,HOKA Clifton 8,activities/5939267630.gpx,,,2615,2541,8055.837402,5.099999905,3.170341253,206.4771881,201.577179,273.2999878,293.3999939,22.70000076,0.062140159,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8747.299805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.080626249,,,,,,,,,,,,,
5961265312,"Sep 14, 2021, 8:28:57 PM",Afternoon Run,Run,,3349,9.88,,,FALSE,,HOKA Clifton 8,activities/5961265312.gpx,,,3349,3241,9887.755859,6.800000191,3.050834894,114.0037689,113.1037674,273.8999939,306.7999878,11.69999981,0.009218667,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,9953.799805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.952450275,,,,,,,,,,,,,
5961532070,"Sep 13, 2021, 8:10:51 PM",Afternoon Run,Run,8x300m hills,3085,7.24,,,FALSE,,HOKA Clifton 8,activities/6336986062.gpx.gz,,,3085,2391,7243.200195,6.699999809,3.029360056,158.4535675,154.2539978,273.8999939,298.8999939,28.20000076,0.057985421,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,7884.399902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.347876787,,,,,,,,,,,,,
5966581405,"Sep 15, 2021, 8:06:55 PM",Afternoon Run,Run,,4223,9.64,,,FALSE,,HOKA Clifton 8,activities/6342277918.gpx.gz,,,4223,2919,9641.200195,5.800000191,3.302911997,87.37773895,87.47773743,274,305.7000122,24.79999924,-0.001037215,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,9800,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.28302145,,,,,,,,,,,,,
5971830207,"Sep 16, 2021, 8:11:57 PM",Afternoon Run,Run,,2684,8.1,,,FALSE,,HOKA Clifton 8,activities/5971830207.gpx,,,2684,2573,8106.9375,5.400000095,3.150772333,91.35773468,86.35773468,273.8999939,305.7000122,11.30000019,0.062103316,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8213,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.020468473,,,,,,,,,,,,,
5977436638,"Sep 17, 2021, 9:30:00 PM",Firetower Project 5k,Run,Felt better than Cherokee,1180,4.99,,,FALSE,,HOKA Clifton 8,,,,1180,1180,4989,,4.227966309,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,4.227966309,,,,,,,,,,,,,
5979914541,"Sep 18, 2021, 11:40:00 AM",Morning Run,Run,Time is estimated since my watch was dead,4320,12.87,,,FALSE,,HOKA Clifton 8,,,,4320,4320,12874.77734,,2.980272532,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.980272532,,,,,,,,,,,,,
5992571074,"Sep 20, 2021, 8:07:29 PM",Afternoon Run,Run,,2611,8.05,,,FALSE,,HOKA Clifton 8,activities/5992571074.gpx,,,2611,2541,8056.774414,5.099999905,3.170710087,90.48690796,84.38690186,273.8999939,306.7999878,11.5,0.075712442,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8207.799805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.085704565,,,,,,,,,,,,,
5998224291,"Sep 21, 2021, 8:04:32 PM",Afternoon Run,Run,,4530,11.03,,,FALSE,,HOKA Clifton 8,activities/6375461808.gpx.gz,,,4530,3258,11029.59961,5.900000095,3.385389805,105.5857925,101.4857941,273.8999939,305.7000122,26.79999924,0.037172697,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,11218.40039,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.434790373,,,,,,,,,,,,,
6003471179,"Sep 22, 2021, 8:27:22 PM",Afternoon Run,Run,,2629,8.18,,,FALSE,,HOKA Clifton 8,activities/6003471179.gpx,,,2629,2498,8182.140625,5.199999809,3.275476694,72.25238037,72.35237885,273.8999939,307.7999878,10.80000019,-0.001229256,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8245.5,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.112263441,,,,,,,,,,,,,
6008554982,"Sep 23, 2021, 8:11:52 PM",Afternoon Run,Run,,1034,2.74,,,FALSE,,HOKA Clifton 8,activities/6008554982.gpx,,,1034,799,2743.544434,5.099999905,3.433722496,23.04404831,34.34404755,273.7999878,292.8999939,3.700000048,-0.428614765,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,2632.399902,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.653331041,,,,,,,,,,,,,
6008554991,"Sep 23, 2021, 9:01:41 PM",Afternoon Run,Run,,532,1.49,,,FALSE,,HOKA Clifton 8,activities/6008554991.gpx,,,532,450,1489.053223,4.900000095,3.309007168,25.04642868,8.74642849,274,299.3999939,7.199999809,1.100162029,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1555.800049,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.798972368,,,,,,,,,,,,,
6008597030,"Sep 23, 2021, 8:28:47 PM",Afternoon Run,Run,,1874,5.67,,,FALSE,,HOKA Clifton 8,activities/6386317620.gpx.gz,,,1874,1616,5678.5,6.900000095,3.513923168,66.53852844,66.53852844,281.6000061,291.7999878,4.199999809,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,5750,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.03014946,,,,,,,,,,,,,
6013698218,"Sep 24, 2021, 10:29:05 PM",Evening Run,Run,,2718,8.05,,,FALSE,,HOKA Clifton 8,activities/6013698218.gpx,,,2718,2546,8057.680664,5,3.164839268,202.1341705,209.9341736,273.2999878,293.5,22.70000076,-0.096845083,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8841.200195,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.964562416,,,,,,,,,,,,,
6016581812,"Sep 25, 2021, 11:42:31 AM",Earthfare,Run,,4086,12.89,,,FALSE,,HOKA Clifton 8,activities/6016581812.gpx,,,4086,3995,12890.7334,6.099999905,3.226716757,52.00178528,46.50180054,249.1000061,280,7.199999809,0.04382994,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,12621.59961,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.154854059,,,,,,,,,,,,,
6029556525,"Sep 27, 2021, 8:16:16 PM",Workout,Run,,3665,10.69,,,FALSE,,HOKA Clifton 8,activities/6408360403.gpx.gz,,,3665,3162,10689.90039,5.800000191,3.380739927,111.5061264,126.3059998,267,286.2000122,9.399999619,-0.138448447,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,10809.59961,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.916753054,,,,,,,,,,,,,
6047098982,"Sep 29, 2021, 8:13:42 PM",Afternoon Run,Run,,1930,5.88,,,FALSE,,HOKA Clifton 8,activities/6047098982.gpx,,,1930,1795,5883.088867,4.900000095,3.277486801,62.10892868,57.70892715,274,306.7999878,11.5,0.085083343,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,5280.600098,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.048232555,,,,,,,,,,,,,
6058939172,"Sep 30, 2021, 10:15:46 PM",Loudon 5k,Run,"Very hilly and tough, especially last mile",1261,4.99,,,FALSE,,HOKA Clifton 8,,,,1261,1261,4989,,3.956383705,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.956383705,,,,,,,,,,,,,
6064248475,"Oct 4, 2021, 8:05:04 PM",Afternoon Run,Run,,2630,8.22,,,FALSE,,HOKA Clifton 8,activities/6064248475.gpx,,,2630,2538,8221.964844,4.900000095,3.23954463,86.56190491,86.26190186,273.8999939,305.7000122,12.60000038,0.003699319,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,8252.299805,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,3.126222134,,,,,,,,,,,,,
6069603638,"Oct 5, 2021, 8:13:30 PM",Sweet Briar Workout,Run,,4448,11.27,,,FALSE,,HOKA Clifton 8,activities/6450387006.gpx.gz,,,4448,3333,11271.09961,5.5,3.381668091,101.5088425,101.1090012,273.8999939,305.7000122,24.5,0.003548899,,,,,,,,,,,,,,,,,,,,,,,0,,0,,1,11449,,,,,,,,,,,,,,,,9023506,,,,,,,,,,0,2.533970356,,,,,,,,,,,,,
